priority,Symbol,identifier,open,dayHigh,dayLow,lastPrice,previousClose,change,pChange,ffmc,yearHigh,yearLow,totalTradedVolume,stockIndClosePrice,totalTradedValue,lastUpdateTime,nearWKH,nearWKL,perChange365d,perChange30d,date365dAgo,date30dAgo,chartTodayPath,chart30dPath,chart365dPath,Series,meta
0,HAL,HALEQN,4025.0,4053.0,3918.0,3941.2,3989.9,-48.7,-1.22,745494607540.5,5165.0,3355.0,376529,0,1494918027.54,,23.694094869312686,-17.472429210134123,15.33,-5.44,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/HALEQN.svg,https://nsearchives.nseindia.com/30d/HAL-EQ.svg,https://nsearchives.nseindia.com/365d/HAL-EQ.svg,EQ,"{'symbol': 'HAL', 'companyName': 'Hindustan Aeronautics Limited', 'industry': 'Aerospace & Defense', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE066F01020', 'slb_isin': 'INE066F01020', 'listingDate': '2018-03-28', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,IOC,IOCEQN,164.44,166.86,160.64,161.74,161.22,0.52,0.32,602508178106.68,188.96,120.34,9034349,0,1469707895.32,,14.405165114309906,-34.40252617583514,32.97,-9.28,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/IOCEQN.svg,https://nsearchives.nseindia.com/30d/IOC-EQ.svg,https://nsearchives.nseindia.com/365d/IOC-EQ.svg,EQ,"{'symbol': 'IOC', 'companyName': 'Indian Oil Corporation Limited', 'industry': 'Refineries & Marketing', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE242A01010', 'slb_isin': 'INE242A01010', 'listingDate': '1996-07-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,TATASTEEL,TATASTEELEQN,194.01,196.64,192.0,192.96,191.01,1.95,1.02,1590654221170.67,216.45,125.3,7558962,0,1464775656.36,,10.852390852390844,-53.998403830806076,27.68,-7.28,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/TATASTEELEQN.svg,https://nsearchives.nseindia.com/30d/TATASTEEL-EQ.svg,https://nsearchives.nseindia.com/365d/TATASTEEL-EQ.svg,EQ,"{'symbol': 'TATASTEEL', 'companyName': 'Tata Steel Limited', 'industry': 'Iron & Steel', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['B1', 'E1', 'Q1', 'IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE081A01020', 'slb_isin': 'INE081A01020', 'listingDate': '1998-11-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,SOLARINDS,SOLARINDSEQN,15250.0,15428.0,14890.0,14923.0,14977.0,-54.0,-0.36,361966454764.79,17820.0,9445.05,86843,0,1313285004.36,,16.257014590347925,-57.998104827396375,51.67,11.15,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/SOLARINDSEQN.svg,https://nsearchives.nseindia.com/30d/SOLARINDS-EQ.svg,https://nsearchives.nseindia.com/365d/SOLARINDS-EQ.svg,EQ,"{'symbol': 'SOLARINDS', 'companyName': 'Solar Industries India Limited', 'industry': 'Explosives', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['BE'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE343H01029', 'slb_isin': 'INE343H01029', 'listingDate': '2006-04-03', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,ABB,ABBEQN,6032.5,6217.5,6032.0,6142.0,5982.5,159.5,2.67,321181214000.57,6260.0,4637.5,188765,0,1165650302.1,,1.8849840255591055,-32.44204851752021,19.06,4.67,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/ABBEQN.svg,https://nsearchives.nseindia.com/30d/ABB-EQ.svg,https://nsearchives.nseindia.com/365d/ABB-EQ.svg,EQ,"{'symbol': 'ABB', 'companyName': 'ABB India Limited', 'industry': 'Heavy Electrical Equipment', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE117A01022', 'slb_isin': 'INE117A01022', 'listingDate': '1995-02-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,HINDALCO,HINDALCOEQN,956.0,957.75,933.35,938.0,945.35,-7.35,-0.78,1353236627423.23,1029.8,546.45,1198826,0,1128131230.78,,8.914352301417749,-71.65339921310273,36.03,-3.25,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/HINDALCOEQN.svg,https://nsearchives.nseindia.com/30d/HINDALCO-EQ.svg,https://nsearchives.nseindia.com/365d/HINDALCO-EQ.svg,EQ,"{'symbol': 'HINDALCO', 'companyName': 'Hindalco Industries Limited', 'industry': 'Aluminium', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['E1', 'E2', 'P1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE038A01020', 'slb_isin': 'INE038A01020', 'listingDate': '1997-01-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,SUNPHARMA,SUNPHARMAEQN,1810.0,1825.1,1806.2,1817.5,1807.4,10.1,0.56,1919664246399.22,1851.2,1548.0,586969,0,1065718525.47,,1.8204407951598987,-17.40956072351421,12.7,6.34,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/SUNPHARMAEQN.svg,https://nsearchives.nseindia.com/30d/SUNPHARMA-EQ.svg,https://nsearchives.nseindia.com/365d/SUNPHARMA-EQ.svg,EQ,"{'symbol': 'SUNPHARMA', 'companyName': 'Sun Pharmaceutical Industries Limited', 'industry': 'Pharmaceuticals', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['P1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE044A01036', 'slb_isin': 'INE044A01036', 'listingDate': '1995-02-08', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,ITC,ITCEQN,309.0,309.0,303.75,304.0,306.0,-2.0,-0.65,2922067280537.69,444.2,302.0,3483175,0,1063831308.5,,31.562359297613686,-0.6622516556291391,-24.94,-5.41,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/ITCEQN.svg,https://nsearchives.nseindia.com/30d/ITC-EQ.svg,https://nsearchives.nseindia.com/365d/ITC-EQ.svg,EQ,"{'symbol': 'ITC', 'companyName': 'ITC Limited', 'industry': 'Diversified FMCG', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE154A01025', 'slb_isin': 'INE154A01025', 'listingDate': '1995-08-23', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,BAJFINANCE,BAJFINANCEEQN,950.0,952.15,931.85,936.4,938.05,-1.65,-0.18,2479435992340.63,1102.5,821.13,1100689,0,1035065921.82,,15.065759637188211,-14.037972062888944,12.24,-3.03,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/BAJFINANCEEQN.svg,https://nsearchives.nseindia.com/30d/BAJFINANCE-EQ.svg,https://nsearchives.nseindia.com/365d/BAJFINANCE-EQ.svg,EQ,"{'symbol': 'BAJFINANCE', 'companyName': 'Bajaj Finance Limited', 'industry': 'Non Banking Financial Company (NBFC)', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['N1', 'W1'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE296A01032', 'slb_isin': 'INE296A01032', 'listingDate': '2003-04-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,MARUTI,MARUTIEQN,13721.0,13741.0,13505.0,13583.0,13508.0,75.0,0.56,1778061741754.62,17370.0,11059.45,75513,0,1025943782.16,,21.80195739781232,-22.81804248855051,17.3,-10.27,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/MARUTIEQN.svg,https://nsearchives.nseindia.com/30d/MARUTI-EQ.svg,https://nsearchives.nseindia.com/365d/MARUTI-EQ.svg,EQ,"{'symbol': 'MARUTI', 'companyName': 'Maruti Suzuki India Limited', 'industry': 'Passenger Cars & Utility Vehicles', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE585B01010', 'slb_isin': 'INE585B01010', 'listingDate': '2003-07-09', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,TMPV,TMPVEQN,338.0,339.85,334.25,337.9,332.0,5.9,1.78,704820691151.79,744.0,328.65,3042503,0,1024319485.01,,54.583333333333336,-2.814544348090674,-47.86,-10.91,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/TMPVEQN.svg,https://nsearchives.nseindia.com/30d/TMPV-EQ.svg,https://nsearchives.nseindia.com/365d/TMPV-EQ.svg,EQ,"{'symbol': 'TMPV', 'companyName': 'Tata Motors Passenger Vehicles Limited', 'industry': 'Passenger Cars & Utility Vehicles', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE155A01022', 'slb_isin': 'INE155A01022', 'listingDate': '1998-07-22', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,BAJAJ-AUTO,BAJAJ-AUTOEQN,9449.5,9516.0,9349.0,9415.5,9383.0,32.5,0.35,1042274025972.33,10187.0,7089.35,108116,0,1017458052.8,,7.573377834494945,-32.8118938971838,27.66,-3.57,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/BAJAJ-AUTOEQN.svg,https://nsearchives.nseindia.com/30d/BAJAJ-AUTO-EQ.svg,https://nsearchives.nseindia.com/365d/BAJAJ-AUTO-EQ.svg,EQ,"{'symbol': 'BAJAJ-AUTO', 'companyName': 'Bajaj Auto Limited', 'industry': '2/3 Wheelers', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE917I01010', 'slb_isin': 'INE917I01010', 'listingDate': '2008-05-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,COALINDIA,COALINDIAEQN,444.8,444.8,433.75,437.85,437.65,0.2,0.05,991759525329.96,461.55,356.0,2135617,0,930360189.88,,5.134871628209293,-22.99157303370787,16.78,1.66,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/COALINDIAEQN.svg,https://nsearchives.nseindia.com/30d/COALINDIA-EQ.svg,https://nsearchives.nseindia.com/365d/COALINDIA-EQ.svg,EQ,"{'symbol': 'COALINDIA', 'companyName': 'Coal India Limited', 'industry': 'Coal', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE522F01014', 'slb_isin': 'INE522F01014', 'listingDate': '2010-11-04', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,NTPC,NTPCEQN,385.0,385.45,376.65,378.85,376.25,2.6,0.69,1790615179523.69,388.55,315.55,2427496,0,921550306.48,,2.4964612019045136,-20.06021232768183,14.94,3.19,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/NTPCEQN.svg,https://nsearchives.nseindia.com/30d/NTPC-EQ.svg,https://nsearchives.nseindia.com/365d/NTPC-EQ.svg,EQ,"{'symbol': 'NTPC', 'companyName': 'NTPC Limited', 'industry': 'Power Generation', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['N1', 'N4', 'U1', 'U4'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE733E01010', 'slb_isin': 'INE733E01010', 'listingDate': '2004-11-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,CANBK,CANBKEQN,142.5,143.85,140.17,141.1,139.91,1.19,0.85,474049759345.83,162.89,81.4,6360328,0,899413982.48,,13.377125667628457,-73.34152334152333,71.11,-3.87,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/CANBKEQN.svg,https://nsearchives.nseindia.com/30d/CANBK-EQ.svg,https://nsearchives.nseindia.com/365d/CANBK-EQ.svg,EQ,"{'symbol': 'CANBK', 'companyName': 'Canara Bank', 'industry': 'Public Sector Bank', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['IL'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE476A01022', 'slb_isin': 'INE476A01022', 'listingDate': '2002-12-23', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,JIOFIN,JIOFINEQN,236.95,237.55,232.55,232.65,232.25,0.4,0.17,761010510234.59,338.6,203.1,3636787,0,851917354.75,,31.290608387477853,-14.54948301329395,7.48,-13.88,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/JIOFINEQN.svg,https://nsearchives.nseindia.com/30d/JIOFIN-EQ.svg,https://nsearchives.nseindia.com/365d/JIOFIN-EQ.svg,EQ,"{'symbol': 'JIOFIN', 'companyName': 'Jio Financial Services Limited', 'industry': 'Investment Company', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE758E01017', 'slb_isin': 'INE758E01017', 'listingDate': '2023-08-21', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,GAIL,GAILEQN,151.0,152.5,149.57,150.74,148.98,1.76,1.18,405474469199.58,202.79,146.41,5158038,0,775665754.44,,25.666946101878782,-2.957448261730765,-2.89,-8.44,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/GAILEQN.svg,https://nsearchives.nseindia.com/30d/GAIL-EQ.svg,https://nsearchives.nseindia.com/365d/GAIL-EQ.svg,EQ,"{'symbol': 'GAIL', 'companyName': 'GAIL (India) Limited', 'industry': 'Gas Transmission/Marketing', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE129A01019', 'slb_isin': 'INE129A01019', 'listingDate': '1997-04-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,ADANIGREEN,ADANIGREENEQN,875.0,878.95,843.25,848.0,854.15,-6.15,-0.72,258852322775.46,1177.55,765.0,898873,0,768491471.35,,27.98607277822597,-10.84967320261438,2.59,-13.38,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/ADANIGREENEQN.svg,https://nsearchives.nseindia.com/30d/ADANIGREEN-EQ.svg,https://nsearchives.nseindia.com/365d/ADANIGREEN-EQ.svg,EQ,"{'symbol': 'ADANIGREEN', 'companyName': 'Adani Green Energy Limited', 'industry': 'Power Generation', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': ['BE'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE364U01010', 'slb_isin': 'INE364U01010', 'listingDate': '2018-06-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,PFC,PFCEQN,398.0,402.35,396.45,401.3,392.8,8.5,2.16,582549771482.67,444.1,329.9,1885947,0,752360836.71,,9.637469038504843,-21.642922097605346,1.74,-2.94,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/PFCEQN.svg,https://nsearchives.nseindia.com/30d/PFC-EQ.svg,https://nsearchives.nseindia.com/365d/PFC-EQ.svg,EQ,"{'symbol': 'PFC', 'companyName': 'Power Finance Corporation Limited', 'industry': 'Financial Institution', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': True, 'isSuspended': False, 'tempSuspendedSeries': ['N4', 'N6'], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE134E01011', 'slb_isin': 'INE134E01011', 'listingDate': '2007-02-23', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
0,ASIANPAINT,ASIANPAINTEQN,2251.6,2305.1,2251.6,2255.2,2220.8,34.4,1.55,1016815587860.1,2985.7,2162.6,315125,0,715986058.75,,24.466624242221258,-4.281882918708957,-1.05,-5.8,10-Mar-2025,10-Feb-2026,https://nsearchives.nseindia.com/today/ASIANPAINTEQN.svg,https://nsearchives.nseindia.com/30d/ASIANPAINT-EQ.svg,https://nsearchives.nseindia.com/365d/ASIANPAINT-EQ.svg,EQ,"{'symbol': 'ASIANPAINT', 'companyName': 'Asian Paints Limited', 'industry': 'Paints', 'activeSeries': ['EQ', 'T0'], 'debtSeries': [], 'isFNOSec': True, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': False, 'isDelisted': False, 'isin': 'INE021A01026', 'slb_isin': 'INE021A01026', 'listingDate': '1995-05-31', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '10-Mar-2026 10:13:52', 'preOpenTime': '10-Mar-2026 09:07:22', 'QuotePreOpenFlag': False}}"
